txn_date,txn_name,account_name,amount,txn_type,description,reference_id,invoice_id,source
2025-09-15,Packaging Staff Payroll,Kotak – Vendor Payments Account,43029.6,INFLOW,Bulk order payment received,TXN-DA7DC6BA96A64A558B,,Faker_Test_Data
2025-09-15,Sugar Procurement,HDFC – Operations Account,327032.09,INFLOW,Temporary labour payment,TXN-3D5D5934F2C64FC1A7,,Faker_Test_Data
2025-09-16,Factory Sanitation Charges,HDFC – Operations Account,32997.27,INFLOW,Cold chain logistics charges,TXN-1F51945C1F2048868F,,Faker_Test_Data
2025-09-16,Sugar Procurement,Axis – Sales Collection Account,42345.17,INFLOW,Bulk order payment received,TXN-A59337CAE41D4477B0,,Faker_Test_Data
2025-09-16,Factory Worker Payroll,SBI – Payroll Account,91431.18,INFLOW,Scheduled maintenance activity,TXN-3186958AFFA7454391,,Faker_Test_Data
2025-09-16,Cold Storage Electricity,HDFC – Operations Account,133324.85,OUTFLOW,Bulk order payment received,TXN-E4B0446E1C0C49B5AB,,Faker_Test_Data
2025-09-17,Hotel Supply Payment,SBI – Payroll Account,359413.77,INFLOW,Packaging material replenishment,TXN-31DBD47ED0FA4CFEA4,,Faker_Test_Data
2025-09-17,Wheat Flour Purchase,HDFC – Operations Account,82841.78,OUTFLOW,Temporary labour payment,TXN-0AF43D834E034092B2,,Faker_Test_Data
2025-09-18,Factory Sanitation Charges,HDFC – Operations Account,73894.98,OUTFLOW,Invoice settlement,TXN-0CB90E6F6AAC44A5BE,,Faker_Test_Data
2025-09-18,Quality Inspection Fees,ICICI – Procurement Account,129200.42,INFLOW,Cold chain logistics charges,TXN-B640910F4F7B40C48C,,Faker_Test_Data
2025-09-18,Bulk Order Receipt,SBI – Payroll Account,138191.9,OUTFLOW,Urgent procurement for production run,TXN-68B3D1CDFEDC4D3AAE,,Faker_Test_Data
2025-09-18,Milk Powder Supply,HDFC – Operations Account,352515.49,INFLOW,Urgent procurement for production run,TXN-99B883257DE54C5392,,Faker_Test_Data
2025-09-18,Retail Chain Settlement,Kotak – Vendor Payments Account,86892.12,OUTFLOW,Routine operational expense,TXN-B062976382814A78A8,,Faker_Test_Data
2025-09-18,Edible Oil Purchase,SBI – Payroll Account,80473.46,INFLOW,Invoice settlement,TXN-E659BBA179974B6F8E,,Faker_Test_Data
2025-09-19,Milk Powder Supply,HDFC – Operations Account,83341.15,OUTFLOW,Invoice settlement,TXN-5DF0807F13CC4709BB,,Faker_Test_Data
2025-09-19,Wheat Flour Purchase,HDFC – Operations Account,387723.63,INFLOW,Temporary labour payment,TXN-EC319C39DA844CF2BC,,Faker_Test_Data
2025-09-19,Wheat Flour Purchase,Kotak – Vendor Payments Account,88316.74,OUTFLOW,Monthly supplier settlement,TXN-725C4CC9D7314FA9B3,,Faker_Test_Data
2025-09-19,Cold Storage Electricity,ICICI – Procurement Account,40081.04,OUTFLOW,Bulk order payment received,TXN-1733DBE8595E43AEB0,,Faker_Test_Data
2025-09-20,Packaging Staff Payroll,HDFC – Operations Account,125382.47,OUTFLOW,Bulk order payment received,TXN-62B3EAC056EB47768C,,Faker_Test_Data
2025-09-20,Sugar Procurement,Kotak – Vendor Payments Account,342093.45,INFLOW,Bulk order payment received,TXN-3A014E376DA54BB593,,Faker_Test_Data
2025-09-20,Spices Raw Material,Axis – Sales Collection Account,52518.13,OUTFLOW,Temporary labour payment,TXN-9A73A9615464443B8A,,Faker_Test_Data
2025-09-20,Factory Sanitation Charges,SBI – Payroll Account,269168.88,INFLOW,Invoice settlement,TXN-8B6FBE76764C424294,,Faker_Test_Data
2025-09-21,Factory Sanitation Charges,ICICI – Procurement Account,219126.27,INFLOW,Temporary labour payment,TXN-3BB0F698CE99447D91,,Faker_Test_Data
2025-09-21,Factory Worker Payroll,Axis – Sales Collection Account,124393.25,OUTFLOW,Packaging material replenishment,TXN-0D1C9A407DF144F8A2,,Faker_Test_Data
2025-09-21,Factory Sanitation Charges,ICICI – Procurement Account,249047.48,INFLOW,Packaging material replenishment,TXN-78CB8A059AA64573A5,,Faker_Test_Data
2025-09-21,Wheat Flour Purchase,Axis – Sales Collection Account,82168.11,OUTFLOW,Monthly supplier settlement,TXN-84F26E83750F4C66AE,,Faker_Test_Data
2025-09-22,Hotel Supply Payment,SBI – Payroll Account,89759.34,INFLOW,Contractual service charges,TXN-BAC6CF637B24403AB9,,Faker_Test_Data
2025-09-22,Wheat Flour Purchase,SBI – Payroll Account,149716.69,OUTFLOW,Urgent procurement for production run,TXN-9C8230F0042A4A06B9,,Faker_Test_Data
2025-09-22,Packaging Staff Payroll,ICICI – Procurement Account,139383.33,INFLOW,Bulk order payment received,TXN-5BECDC0B1C064E3AA3,,Faker_Test_Data
2025-09-22,Edible Oil Purchase,Kotak – Vendor Payments Account,156795.15,INFLOW,Urgent procurement for production run,TXN-45E8E3477B5F48ABAB,,Faker_Test_Data
2025-09-22,Refrigeration Maintenance,SBI – Payroll Account,71654.13,INFLOW,Invoice settlement,TXN-7D9A56A1167940448D,,Faker_Test_Data
2025-09-22,Bulk Order Receipt,Axis – Sales Collection Account,128291.91,OUTFLOW,Urgent procurement for production run,TXN-658FEC81A8D24D6A94,,Faker_Test_Data
2025-09-23,Cold Storage Electricity,HDFC – Operations Account,312189.19,INFLOW,Cold chain logistics charges,TXN-FE76E431C2EF405DB0,,Faker_Test_Data
2025-09-23,Refrigeration Maintenance,ICICI – Procurement Account,288630.28,INFLOW,Contractual service charges,TXN-95F489A248BC44B1A5,,Faker_Test_Data
2025-09-24,Bulk Order Receipt,HDFC – Operations Account,234605.59,INFLOW,Urgent procurement for production run,TXN-B3446523849E439A9E,,Faker_Test_Data
2025-09-24,Retail Chain Settlement,ICICI – Procurement Account,281104.71,INFLOW,Temporary labour payment,TXN-7E63B58F99E94ABCBC,,Faker_Test_Data
2025-09-24,Spices Raw Material,SBI – Payroll Account,24493.26,OUTFLOW,Invoice settlement,TXN-B97CBF6FEC2C41B592,,Faker_Test_Data
2025-09-24,Packaging Staff Payroll,HDFC – Operations Account,57723.4,OUTFLOW,Urgent procurement for production run,TXN-DC6B1991ADD24BA795,,Faker_Test_Data
2025-09-24,Distributor Payment,Axis – Sales Collection Account,392070.7,INFLOW,Contractual service charges,TXN-2A0649B6BBD7460CB6,,Faker_Test_Data
2025-09-25,Edible Oil Purchase,Kotak – Vendor Payments Account,86653.94,INFLOW,Temporary labour payment,TXN-EE022585C81B402E84,,Faker_Test_Data
2025-09-25,Factory Worker Payroll,Axis – Sales Collection Account,68196.2,OUTFLOW,Urgent procurement for production run,TXN-C72060EFD89743AB8E,,Faker_Test_Data
2025-09-25,Cold Storage Electricity,SBI – Payroll Account,64445.95,INFLOW,Cold chain logistics charges,TXN-BAD0DD6037324288B4,,Faker_Test_Data
2025-09-25,Milk Powder Supply,Axis – Sales Collection Account,251302.06,INFLOW,Urgent procurement for production run,TXN-4E4944F0B2E149B880,,Faker_Test_Data
2025-09-25,Spices Raw Material,HDFC – Operations Account,396305.6,INFLOW,Cold chain logistics charges,TXN-EE4FD17F49A94DF6A6,,Faker_Test_Data
2025-09-25,Packaging Staff Payroll,Axis – Sales Collection Account,22566.59,OUTFLOW,Routine operational expense,TXN-66AC413008D7464D89,,Faker_Test_Data
2025-09-26,Cold Storage Electricity,ICICI – Procurement Account,104396.91,OUTFLOW,Packaging material replenishment,TXN-E2DE2DF82590420BBD,,Faker_Test_Data
2025-09-26,Retail Chain Settlement,ICICI – Procurement Account,51292.53,OUTFLOW,Contractual service charges,TXN-8587E9226EBE436AAD,,Faker_Test_Data
2025-09-26,Distributor Payment,ICICI – Procurement Account,104363.69,OUTFLOW,Routine operational expense,TXN-0CD552F652584C4992,,Faker_Test_Data
2025-09-26,Wheat Flour Purchase,Kotak – Vendor Payments Account,147450.22,OUTFLOW,Bulk order payment received,TXN-A8B68207B1844BED91,,Faker_Test_Data
2025-09-27,Wheat Flour Purchase,ICICI – Procurement Account,112631.33,OUTFLOW,Urgent procurement for production run,TXN-5586CCCAAAC642F1B3,,Faker_Test_Data
2025-09-27,Factory Worker Payroll,ICICI – Procurement Account,216117.43,INFLOW,Bulk order payment received,TXN-749E644AFBA9487C9D,,Faker_Test_Data
2025-09-27,Quality Inspection Fees,SBI – Payroll Account,329499.38,INFLOW,Temporary labour payment,TXN-C3086020C6FA4DF392,,Faker_Test_Data
2025-09-27,Packaging Film Purchase,ICICI – Procurement Account,327085.73,INFLOW,Routine operational expense,TXN-4A177541E72E4BAF90,,Faker_Test_Data
2025-09-28,Hotel Supply Payment,Axis – Sales Collection Account,123334.04,OUTFLOW,Packaging material replenishment,TXN-B954C63DF2FE4BDB9F,,Faker_Test_Data
2025-09-28,Packaging Staff Payroll,Kotak – Vendor Payments Account,74489.06,INFLOW,Packaging material replenishment,TXN-3F5B37B7235D49AF9C,,Faker_Test_Data
2025-09-29,Hotel Supply Payment,ICICI – Procurement Account,310557.01,INFLOW,Cold chain logistics charges,TXN-8F7A96D105134A25A0,,Faker_Test_Data
2025-09-29,Retail Chain Settlement,SBI – Payroll Account,86612.09,OUTFLOW,Packaging material replenishment,TXN-DEEB705833534512B8,,Faker_Test_Data
2025-09-29,Milk Powder Supply,Axis – Sales Collection Account,85283.26,INFLOW,Contractual service charges,TXN-B9A50AE316FA4933A1,,Faker_Test_Data
2025-09-30,Distributor Payment,HDFC – Operations Account,85846.56,INFLOW,Urgent procurement for production run,TXN-0058A448E9774B1D81,,Faker_Test_Data
2025-09-30,Quality Inspection Fees,SBI – Payroll Account,43791.35,OUTFLOW,Temporary labour payment,TXN-C4491A10A40541BCB5,,Faker_Test_Data
2025-09-30,Milk Powder Supply,HDFC – Operations Account,126545.17,OUTFLOW,Bulk order payment received,TXN-5933D119F21549FEB6,,Faker_Test_Data
2025-10-01,Refrigeration Maintenance,Axis – Sales Collection Account,287338.12,INFLOW,Packaging material replenishment,TXN-397536B67BD24D41A5,,Faker_Test_Data
2025-10-01,Factory Sanitation Charges,Kotak – Vendor Payments Account,313278.4,INFLOW,Invoice settlement,TXN-92DEF06571E04095BD,,Faker_Test_Data
2025-10-01,Factory Sanitation Charges,Axis – Sales Collection Account,38298.4,OUTFLOW,Temporary labour payment,TXN-E13CC49133694C799F,,Faker_Test_Data
2025-10-02,Quality Inspection Fees,Kotak – Vendor Payments Account,282977.09,INFLOW,Temporary labour payment,TXN-56B005845F5947FD8D,,Faker_Test_Data
2025-10-02,Packaging Staff Payroll,ICICI – Procurement Account,248952.47,INFLOW,Contractual service charges,TXN-5C930E515F904797AF,,Faker_Test_Data
2025-10-02,Hotel Supply Payment,ICICI – Procurement Account,332845.1,INFLOW,Temporary labour payment,TXN-3F0D1A2C1F304C52A2,,Faker_Test_Data
2025-10-02,Sugar Procurement,SBI – Payroll Account,104393.85,OUTFLOW,Contractual service charges,TXN-2EF783463A7A476488,,Faker_Test_Data
2025-10-03,Milk Powder Supply,HDFC – Operations Account,255246.05,INFLOW,Routine operational expense,TXN-BBFC05F8A80344EDB8,,Faker_Test_Data
2025-10-03,Spices Raw Material,ICICI – Procurement Account,299932.05,INFLOW,Monthly supplier settlement,TXN-F2851961E3E64947A1,,Faker_Test_Data
2025-10-03,Hotel Supply Payment,HDFC – Operations Account,171880.92,INFLOW,Packaging material replenishment,TXN-EDE28AE5E2F146D1A7,,Faker_Test_Data
2025-10-04,Cold Storage Electricity,Kotak – Vendor Payments Account,266139.76,INFLOW,Urgent procurement for production run,TXN-ED83708DF5FC4C7F89,,Faker_Test_Data
2025-10-04,Factory Worker Payroll,SBI – Payroll Account,110428.69,OUTFLOW,Cold chain logistics charges,TXN-B548A8F464B44D508C,,Faker_Test_Data
2025-10-04,Refrigeration Maintenance,ICICI – Procurement Account,132417.78,OUTFLOW,Invoice settlement,TXN-D567353A951E4C5B83,,Faker_Test_Data
2025-10-05,Factory Sanitation Charges,ICICI – Procurement Account,62793.41,INFLOW,Routine operational expense,TXN-B011762399344AD7BB,,Faker_Test_Data
2025-10-05,Refrigeration Maintenance,Axis – Sales Collection Account,42173.93,OUTFLOW,Cold chain logistics charges,TXN-4BB9466648A0412AB8,,Faker_Test_Data
2025-10-05,Spices Raw Material,Axis – Sales Collection Account,125201.3,INFLOW,Invoice settlement,TXN-097CCB6918644764B9,,Faker_Test_Data
2025-10-05,Spices Raw Material,Kotak – Vendor Payments Account,91960.67,INFLOW,Scheduled maintenance activity,TXN-BE609D09924340F2A0,,Faker_Test_Data
2025-10-08,Retail Chain Settlement,Axis – Sales Collection Account,27327.12,OUTFLOW,Packaging material replenishment,TXN-3D1D1DA8B1784C068B,,Faker_Test_Data
2025-10-08,Factory Worker Payroll,ICICI – Procurement Account,80172.36,OUTFLOW,Contractual service charges,TXN-BDCD056D5CC54A1AB5,,Faker_Test_Data
2025-10-09,Bulk Order Receipt,Kotak – Vendor Payments Account,397111.56,INFLOW,Contractual service charges,TXN-9D4FED90EC334EB5B8,,Faker_Test_Data
2025-10-09,Factory Worker Payroll,Kotak – Vendor Payments Account,179619.12,INFLOW,Cold chain logistics charges,TXN-AEE69527C989482499,,Faker_Test_Data
2025-10-09,Sugar Procurement,Kotak – Vendor Payments Account,249608.79,INFLOW,Temporary labour payment,TXN-34E95DC9047041B3A7,,Faker_Test_Data
2025-10-09,Packaging Staff Payroll,ICICI – Procurement Account,52731.72,OUTFLOW,Contractual service charges,TXN-9F96C06EF7CD4C47AF,,Faker_Test_Data
2025-10-11,Hotel Supply Payment,SBI – Payroll Account,289050.01,INFLOW,Contractual service charges,TXN-2899C31067FA4030AC,,Faker_Test_Data
2025-10-11,Sugar Procurement,Axis – Sales Collection Account,360449.81,INFLOW,Routine operational expense,TXN-5CF42C1475E140298E,,Faker_Test_Data
2025-10-11,Spices Raw Material,HDFC – Operations Account,186148.79,INFLOW,Invoice settlement,TXN-A6A06C98E394449988,,Faker_Test_Data
2025-10-11,Sugar Procurement,SBI – Payroll Account,139321.27,OUTFLOW,Scheduled maintenance activity,TXN-1521431BE0FB42589E,,Faker_Test_Data
2025-10-11,Milk Powder Supply,Axis – Sales Collection Account,115969.47,OUTFLOW,Contractual service charges,TXN-CACF6F68A7744E48AD,,Faker_Test_Data
2025-10-11,Factory Sanitation Charges,Axis – Sales Collection Account,280075.65,INFLOW,Contractual service charges,TXN-02DBCBD8087A45E887,,Faker_Test_Data
2025-10-12,Factory Worker Payroll,ICICI – Procurement Account,10420.94,OUTFLOW,Contractual service charges,TXN-5716D4AA8DC44E9CB8,,Faker_Test_Data
2025-10-12,Distributor Payment,Axis – Sales Collection Account,122758.92,OUTFLOW,Packaging material replenishment,TXN-6555615291C4402BA3,,Faker_Test_Data
2025-10-13,Refrigeration Maintenance,SBI – Payroll Account,137555.83,OUTFLOW,Monthly supplier settlement,TXN-16509A17EB0242AF97,,Faker_Test_Data
2025-10-13,Factory Sanitation Charges,HDFC – Operations Account,127828.39,INFLOW,Scheduled maintenance activity,TXN-2094901272EC4C1F98,,Faker_Test_Data
2025-10-14,Milk Powder Supply,HDFC – Operations Account,132186.3,OUTFLOW,Urgent procurement for production run,TXN-30CC45C8553F493780,,Faker_Test_Data
2025-10-15,Hotel Supply Payment,HDFC – Operations Account,115323.22,OUTFLOW,Routine operational expense,TXN-81CCD91DB6EE4BC4B6,,Faker_Test_Data
2025-10-15,Wheat Flour Purchase,Axis – Sales Collection Account,279583.79,INFLOW,Packaging material replenishment,TXN-8F5C79688CA840BF8C,,Faker_Test_Data
2025-10-15,Retail Chain Settlement,HDFC – Operations Account,83985.56,OUTFLOW,Urgent procurement for production run,TXN-36AD0833C8B046188D,,Faker_Test_Data
2025-10-15,Quality Inspection Fees,SBI – Payroll Account,40211.33,OUTFLOW,Urgent procurement for production run,TXN-4BDE562E45F34601BB,,Faker_Test_Data
2025-10-15,Factory Sanitation Charges,Axis – Sales Collection Account,55995.62,OUTFLOW,Contractual service charges,TXN-1DA3BA3369C647E99A,,Faker_Test_Data
2025-10-15,Distributor Payment,HDFC – Operations Account,13802.34,OUTFLOW,Cold chain logistics charges,TXN-7DACE21C036D4C19BC,,Faker_Test_Data
2025-10-16,Edible Oil Purchase,SBI – Payroll Account,374646.94,INFLOW,Temporary labour payment,TXN-624777D90FDE4F4FA1,,Faker_Test_Data
2025-10-16,Bulk Order Receipt,Axis – Sales Collection Account,316022.47,INFLOW,Contractual service charges,TXN-85BB9E75C36246508E,,Faker_Test_Data
2025-10-16,Sugar Procurement,ICICI – Procurement Account,210569.15,INFLOW,Contractual service charges,TXN-512EC45F15EF4E9888,,Faker_Test_Data
2025-10-16,Retail Chain Settlement,ICICI – Procurement Account,78057.5,OUTFLOW,Cold chain logistics charges,TXN-0076040D4003426490,,Faker_Test_Data
2025-10-16,Factory Worker Payroll,Kotak – Vendor Payments Account,109830.45,INFLOW,Contractual service charges,TXN-DB80900C3562463097,,Faker_Test_Data
2025-10-16,Factory Sanitation Charges,Kotak – Vendor Payments Account,111854.89,OUTFLOW,Temporary labour payment,TXN-4DA1EBD2C8EB45898F,,Faker_Test_Data
2025-10-16,Spices Raw Material,HDFC – Operations Account,115989.8,INFLOW,Cold chain logistics charges,TXN-9FB331BE05EA465AA8,,Faker_Test_Data
2025-10-16,Quality Inspection Fees,Axis – Sales Collection Account,163226.29,INFLOW,Cold chain logistics charges,TXN-17B4877BE62948D49A,,Faker_Test_Data
2025-10-17,Sugar Procurement,Axis – Sales Collection Account,71537.31,INFLOW,Urgent procurement for production run,TXN-D0A70F7C25284C34BE,,Faker_Test_Data
2025-10-18,Packaging Staff Payroll,HDFC – Operations Account,171226.72,INFLOW,Urgent procurement for production run,TXN-7F658A4DE2DF407CB6,,Faker_Test_Data
2025-10-19,Wheat Flour Purchase,Axis – Sales Collection Account,131073.42,INFLOW,Temporary labour payment,TXN-E403E44145634DB9B0,,Faker_Test_Data
2025-10-20,Bulk Order Receipt,SBI – Payroll Account,121252.11,INFLOW,Contractual service charges,TXN-1F98D5AC96BB41F9A1,,Faker_Test_Data
2025-10-20,Packaging Staff Payroll,Axis – Sales Collection Account,216386.98,INFLOW,Invoice settlement,TXN-ED82BF1D04F04D5EBA,,Faker_Test_Data
2025-10-20,Milk Powder Supply,HDFC – Operations Account,279711.94,INFLOW,Cold chain logistics charges,TXN-F9C8E3D52FFF4408A6,,Faker_Test_Data
2025-10-20,Wheat Flour Purchase,Kotak – Vendor Payments Account,357548.59,INFLOW,Cold chain logistics charges,TXN-F070BB1985F3427892,,Faker_Test_Data
2025-10-20,Hotel Supply Payment,HDFC – Operations Account,62095.91,OUTFLOW,Scheduled maintenance activity,TXN-7D8DB00ED1CE46C3B2,,Faker_Test_Data
2025-10-20,Wheat Flour Purchase,HDFC – Operations Account,53472.97,OUTFLOW,Temporary labour payment,TXN-867B8B16DB614940A2,,Faker_Test_Data
2025-10-20,Packaging Film Purchase,Kotak – Vendor Payments Account,116033.98,OUTFLOW,Routine operational expense,TXN-E75EE963DDF14D3AB4,,Faker_Test_Data
2025-10-21,Packaging Staff Payroll,Axis – Sales Collection Account,85142.66,OUTFLOW,Routine operational expense,TXN-A9C64584F4E14064B4,,Faker_Test_Data
2025-10-21,Packaging Film Purchase,Axis – Sales Collection Account,299163.43,INFLOW,Monthly supplier settlement,TXN-B0E534F61C9C44B887,,Faker_Test_Data
2025-10-21,Refrigeration Maintenance,Axis – Sales Collection Account,345687.45,INFLOW,Temporary labour payment,TXN-272AB2DABC4949BA85,,Faker_Test_Data
2025-10-21,Bulk Order Receipt,Axis – Sales Collection Account,253790.38,INFLOW,Invoice settlement,TXN-A9DAA17BEB034A76AC,,Faker_Test_Data
2025-10-21,Cold Storage Electricity,HDFC – Operations Account,109502.53,INFLOW,Invoice settlement,TXN-993D1A3EF41945D491,,Faker_Test_Data
2025-10-21,Hotel Supply Payment,HDFC – Operations Account,73252.97,OUTFLOW,Routine operational expense,TXN-A69D3D12FD1947FBAD,,Faker_Test_Data
2025-10-21,Factory Sanitation Charges,ICICI – Procurement Account,368107.03,INFLOW,Monthly supplier settlement,TXN-F1388CCAC0174EDBB6,,Faker_Test_Data
2025-10-22,Refrigeration Maintenance,HDFC – Operations Account,8137.82,OUTFLOW,Cold chain logistics charges,TXN-50977A334F014C6187,,Faker_Test_Data
2025-10-22,Bulk Order Receipt,ICICI – Procurement Account,56553.28,INFLOW,Packaging material replenishment,TXN-20204181D6C7417FAB,,Faker_Test_Data
2025-10-22,Spices Raw Material,Axis – Sales Collection Account,67124.38,OUTFLOW,Cold chain logistics charges,TXN-0E18059EF3D74733B8,,Faker_Test_Data
2025-10-22,Spices Raw Material,Kotak – Vendor Payments Account,37507.19,OUTFLOW,Cold chain logistics charges,TXN-FE9C39CE454147A0B2,,Faker_Test_Data
2025-10-22,Bulk Order Receipt,ICICI – Procurement Account,142471.22,INFLOW,Temporary labour payment,TXN-0C2D501A8B3C4E3093,,Faker_Test_Data
2025-10-23,Distributor Payment,ICICI – Procurement Account,313349.16,INFLOW,Scheduled maintenance activity,TXN-210BD6466BF741129B,,Faker_Test_Data
2025-10-23,Refrigeration Maintenance,Kotak – Vendor Payments Account,43928.97,INFLOW,Monthly supplier settlement,TXN-81FF61238F3844DBAB,,Faker_Test_Data
2025-10-24,Refrigeration Maintenance,ICICI – Procurement Account,162246.87,INFLOW,Urgent procurement for production run,TXN-BB236D8774C54B89AB,,Faker_Test_Data
2025-10-24,Packaging Staff Payroll,ICICI – Procurement Account,10392.9,OUTFLOW,Temporary labour payment,TXN-00D093EE7E8241FEBD,,Faker_Test_Data
2025-10-26,Wheat Flour Purchase,ICICI – Procurement Account,392720.2,INFLOW,Contractual service charges,TXN-4E37299F3D63464AA7,,Faker_Test_Data
2025-10-26,Factory Worker Payroll,SBI – Payroll Account,61615.69,OUTFLOW,Scheduled maintenance activity,TXN-D53DF14B2ACA47CA8F,,Faker_Test_Data
2025-10-26,Sugar Procurement,ICICI – Procurement Account,116582.35,OUTFLOW,Urgent procurement for production run,TXN-1437785CC7B841FAA1,,Faker_Test_Data
2025-10-26,Sugar Procurement,Axis – Sales Collection Account,90728.49,OUTFLOW,Temporary labour payment,TXN-FF5CA24887FA46EF95,,Faker_Test_Data
2025-10-26,Bulk Order Receipt,Axis – Sales Collection Account,292266.85,INFLOW,Monthly supplier settlement,TXN-91CE60F13DC9482AB8,,Faker_Test_Data
2025-10-27,Factory Worker Payroll,ICICI – Procurement Account,274437.34,INFLOW,Scheduled maintenance activity,TXN-B60FFEFA316A467C84,,Faker_Test_Data
2025-10-27,Cold Storage Electricity,ICICI – Procurement Account,361640.4,INFLOW,Temporary labour payment,TXN-6EFBE36B4EDF4EFEB1,,Faker_Test_Data
2025-10-27,Sugar Procurement,SBI – Payroll Account,250354.38,INFLOW,Monthly supplier settlement,TXN-A218BFDAACC5478DA7,,Faker_Test_Data
2025-10-28,Hotel Supply Payment,HDFC – Operations Account,79778.91,OUTFLOW,Bulk order payment received,TXN-CCAC2FB9E9EC433DAF,,Faker_Test_Data
2025-10-28,Retail Chain Settlement,ICICI – Procurement Account,140458.5,INFLOW,Urgent procurement for production run,TXN-5BF2B5E13F9F4091A5,,Faker_Test_Data
2025-10-28,Sugar Procurement,Kotak – Vendor Payments Account,12959.42,OUTFLOW,Urgent procurement for production run,TXN-CA30727AEE2E43A3A1,,Faker_Test_Data
2025-10-28,Milk Powder Supply,HDFC – Operations Account,130382.84,OUTFLOW,Temporary labour payment,TXN-7405BA09CF8A4F0EA3,,Faker_Test_Data
2025-10-29,Cold Storage Electricity,SBI – Payroll Account,302041.08,INFLOW,Cold chain logistics charges,TXN-2FC010A80A0A4FE9B1,,Faker_Test_Data
2025-10-29,Sugar Procurement,Axis – Sales Collection Account,54413.81,INFLOW,Routine operational expense,TXN-BB760755A15B48C390,,Faker_Test_Data
2025-10-30,Bulk Order Receipt,ICICI – Procurement Account,118506.3,OUTFLOW,Monthly supplier settlement,TXN-5F3B6F3199BD4EEA8C,,Faker_Test_Data
2025-10-31,Wheat Flour Purchase,HDFC – Operations Account,133517.5,INFLOW,Routine operational expense,TXN-4D5FFD9129AB4D39A2,,Faker_Test_Data
2025-10-31,Sugar Procurement,Kotak – Vendor Payments Account,42484.58,INFLOW,Packaging material replenishment,TXN-B0296F25BF55496B86,,Faker_Test_Data
2025-10-31,Spices Raw Material,HDFC – Operations Account,6636.89,OUTFLOW,Packaging material replenishment,TXN-738693EC57A9455FA0,,Faker_Test_Data
2025-10-31,Factory Worker Payroll,SBI – Payroll Account,383493.78,INFLOW,Temporary labour payment,TXN-C5BE4F71CE924CC59B,,Faker_Test_Data
2025-10-31,Hotel Supply Payment,Kotak – Vendor Payments Account,112946.57,INFLOW,Contractual service charges,TXN-026B5C82FC464F5E91,,Faker_Test_Data
2025-11-01,Factory Sanitation Charges,ICICI – Procurement Account,197513.29,INFLOW,Contractual service charges,TXN-AF90B330B6684F8886,,Faker_Test_Data
2025-11-01,Distributor Payment,Axis – Sales Collection Account,141856.31,INFLOW,Routine operational expense,TXN-276C43864E7E4F7680,,Faker_Test_Data
2025-11-01,Edible Oil Purchase,ICICI – Procurement Account,189851.52,INFLOW,Temporary labour payment,TXN-14463C8B00C34CECAC,,Faker_Test_Data
2025-11-01,Refrigeration Maintenance,SBI – Payroll Account,163769.79,INFLOW,Cold chain logistics charges,TXN-1CCD7477EF1D448491,,Faker_Test_Data
2025-11-01,Edible Oil Purchase,Kotak – Vendor Payments Account,161852.76,INFLOW,Packaging material replenishment,TXN-BE47B4776F7B45028F,,Faker_Test_Data
2025-11-02,Factory Worker Payroll,HDFC – Operations Account,259830.59,INFLOW,Routine operational expense,TXN-1D74905555574401B2,,Faker_Test_Data
2025-11-02,Spices Raw Material,SBI – Payroll Account,210017.88,INFLOW,Contractual service charges,TXN-6243E17A36A442F587,,Faker_Test_Data
2025-11-02,Distributor Payment,ICICI – Procurement Account,168657.58,INFLOW,Urgent procurement for production run,TXN-C8D9D4332A3544CAAC,,Faker_Test_Data
2025-11-02,Wheat Flour Purchase,Axis – Sales Collection Account,66964.93,OUTFLOW,Bulk order payment received,TXN-0489F1CAE0F0413BB7,,Faker_Test_Data
2025-11-02,Retail Chain Settlement,SBI – Payroll Account,130336.47,OUTFLOW,Cold chain logistics charges,TXN-E9ACC7D2D4C94169B9,,Faker_Test_Data
2025-11-02,Factory Worker Payroll,HDFC – Operations Account,184432.63,INFLOW,Temporary labour payment,TXN-8B791FD396234BED8A,,Faker_Test_Data
2025-11-03,Retail Chain Settlement,HDFC – Operations Account,358346.79,INFLOW,Packaging material replenishment,TXN-167459A8C86E43B083,,Faker_Test_Data
2025-11-03,Factory Sanitation Charges,ICICI – Procurement Account,146436.66,OUTFLOW,Temporary labour payment,TXN-023F95B5C7DC489D8A,,Faker_Test_Data
2025-11-03,Distributor Payment,Axis – Sales Collection Account,45594.67,OUTFLOW,Contractual service charges,TXN-40A7968E50A74F68A8,,Faker_Test_Data
2025-11-03,Distributor Payment,Kotak – Vendor Payments Account,145871.75,OUTFLOW,Routine operational expense,TXN-B1C4ACA12F2B49A09C,,Faker_Test_Data
2025-11-03,Cold Storage Electricity,HDFC – Operations Account,353173.82,INFLOW,Contractual service charges,TXN-25ADEFDA909B4805B4,,Faker_Test_Data
2025-11-03,Hotel Supply Payment,ICICI – Procurement Account,96293.88,OUTFLOW,Temporary labour payment,TXN-E87BF45188D04F968D,,Faker_Test_Data
2025-11-03,Milk Powder Supply,SBI – Payroll Account,88117.78,INFLOW,Invoice settlement,TXN-F28C33B49CD74FEE87,,Faker_Test_Data
2025-11-04,Factory Worker Payroll,HDFC – Operations Account,42131.14,OUTFLOW,Scheduled maintenance activity,TXN-6AEB1D44F570417D9D,,Faker_Test_Data
